timestamp,channel,action,payload
1772987380298,CH1,POWER (Simulated),2.686
1772987381298,CH1,POWER (Simulated),1.261
1772987382299,CH1,POWER (Simulated),1.606
1772987383298,CH1,POWER (Simulated),4.219
1772987384298,CH1,POWER (Simulated),3.023
1772987385299,CH1,POWER (Simulated),1.470
1772987386299,CH1,POWER (Simulated),2.445
1772987387298,CH1,POWER (Simulated),1.961
1772987388298,CH1,POWER (Simulated),1.999
1772987389298,CH1,POWER (Simulated),3.111
1772987390298,CH1,POWER (Simulated),2.388
1772987391298,CH1,POWER (Simulated),2.810
1772987392298,CH1,POWER (Simulated),4.714
1772987393299,CH1,POWER (Simulated),4.479
1772987394298,CH1,POWER (Simulated),3.238
1772987395298,CH1,POWER (Simulated),4.292
1772987396298,CH1,POWER (Simulated),1.851
1772987397298,CH1,POWER (Simulated),1.054
1772987398298,CH1,POWER (Simulated),1.881
1772987399298,CH1,POWER (Simulated),1.595
1772987400298,CH1,POWER (Simulated),4.086
1772987401298,CH1,POWER (Simulated),0.713
1772987402298,CH1,POWER (Simulated),2.950
1772987403298,CH1,POWER (Simulated),4.190
1772987404298,CH1,POWER (Simulated),2.597
1772987405298,CH1,POWER (Simulated),1.473
1772987406298,CH1,POWER (Simulated),0.297
1772987407298,CH1,POWER (Simulated),4.575
1772987408298,CH1,POWER (Simulated),3.015
1772987409298,CH1,POWER (Simulated),0.735
1772987410298,CH1,POWER (Simulated),3.228
1772987411298,CH1,POWER (Simulated),4.001
1772987412298,CH1,POWER (Simulated),4.737
1772987413299,CH1,POWER (Simulated),1.302
1772987414298,CH1,POWER (Simulated),0.806
1772987415298,CH1,POWER (Simulated),3.425
1772987416298,CH1,POWER (Simulated),1.955
1772987417298,CH1,POWER (Simulated),1.375
1772987418298,CH1,POWER (Simulated),0.749
1772987419299,CH1,POWER (Simulated),3.770
1772987420299,CH1,POWER (Simulated),1.335
1772987421299,CH1,POWER (Simulated),1.564
1772987422299,CH1,POWER (Simulated),4.934
1772987423299,CH1,POWER (Simulated),2.598
1772987424298,CH1,POWER (Simulated),0.836
1772987425298,CH1,POWER (Simulated),4.861
1772987426298,CH1,POWER (Simulated),1.605
1772987427298,CH1,POWER (Simulated),1.209
1772987428298,CH1,POWER (Simulated),3.934
1772987429298,CH1,POWER (Simulated),1.289
1772987430298,CH1,POWER (Simulated),3.852
1772987431298,CH1,POWER (Simulated),1.184
1772987432298,CH1,POWER (Simulated),4.885
1772987433298,CH1,POWER (Simulated),2.071
1772987434299,CH1,POWER (Simulated),1.051
1772987435299,CH1,POWER (Simulated),2.633
1772987436299,CH1,POWER (Simulated),0.773
1772987437299,CH1,POWER (Simulated),2.516
1772987438299,CH1,POWER (Simulated),3.198
1772987439299,CH1,POWER (Simulated),1.755
1772987440298,CH1,POWER (Simulated),0.976
1772987441298,CH1,POWER (Simulated),3.775
1772987442298,CH1,POWER (Simulated),4.388
1772987443298,CH1,POWER (Simulated),1.217
1772987444298,CH1,POWER (Simulated),2.469
1772987445298,CH1,POWER (Simulated),3.226
1772987446298,CH1,POWER (Simulated),4.670
1772987447298,CH1,POWER (Simulated),1.743
1772987448299,CH1,POWER (Simulated),3.128
1772987449299,CH1,POWER (Simulated),4.375
1772987450299,CH1,POWER (Simulated),4.116
1772987451299,CH1,POWER (Simulated),3.072
1772987452299,CH1,POWER (Simulated),0.235
1772987453299,CH1,POWER (Simulated),0.693
1772987454299,CH1,POWER (Simulated),3.842
1772987455298,CH1,POWER (Simulated),1.571
1772987456298,CH1,POWER (Simulated),1.612
1772987457298,CH1,POWER (Simulated),4.828
1772987458298,CH1,POWER (Simulated),1.362
1772987459298,CH1,POWER (Simulated),4.726
1772987460298,CH1,POWER (Simulated),2.999
1772987461298,CH1,POWER (Simulated),1.956
1772987462298,CH1,POWER (Simulated),1.881
1772987463298,CH1,POWER (Simulated),3.352
1772987464298,CH1,POWER (Simulated),1.665
1772987465298,CH1,POWER (Simulated),3.058
1772987466299,CH1,POWER (Simulated),0.620
1772987467299,CH1,POWER (Simulated),2.980
1772987468299,CH1,POWER (Simulated),1.848
1772987469298,CH1,POWER (Simulated),1.024
1772987470298,CH1,POWER (Simulated),4.062
1772987471298,CH1,POWER (Simulated),1.160
1772987472299,CH1,POWER (Simulated),0.800
1772987473299,CH1,POWER (Simulated),3.209
1772987474298,CH1,POWER (Simulated),2.213
1772987475298,CH1,POWER (Simulated),1.046
1772987476298,CH1,POWER (Simulated),0.539
1772987477298,CH1,POWER (Simulated),2.811
1772987478298,CH1,POWER (Simulated),0.599
1772987479299,CH1,POWER (Simulated),2.440
1772987480298,CH1,POWER (Simulated),1.339
1772987481298,CH1,POWER (Simulated),0.178
1772987482298,CH1,POWER (Simulated),0.613
1772987483298,CH1,POWER (Simulated),4.828
1772987484298,CH1,POWER (Simulated),2.438
1772987485298,CH1,POWER (Simulated),0.840
1772987486298,CH1,POWER (Simulated),2.336
1772987487298,CH1,POWER (Simulated),4.921
1772987488298,CH1,POWER (Simulated),4.907
1772987489298,CH1,POWER (Simulated),2.582
1772987490298,CH1,POWER (Simulated),2.461
1772987491298,CH1,POWER (Simulated),3.429
1772987492298,CH1,POWER (Simulated),2.467
1772987493298,CH1,POWER (Simulated),3.626
1772987494298,CH1,POWER (Simulated),2.190
1772987495298,CH1,POWER (Simulated),1.471
1772987496298,CH1,POWER (Simulated),4.624
1772987497298,CH1,POWER (Simulated),4.319
1772987498298,CH1,POWER (Simulated),1.637
1772987499298,CH1,POWER (Simulated),2.200
1772987500298,CH1,POWER (Simulated),0.662
1772987501298,CH1,POWER (Simulated),1.566
1772987502298,CH1,POWER (Simulated),4.784
1772987503298,CH1,POWER (Simulated),0.507
1772987504298,CH1,POWER (Simulated),1.447
1772987505298,CH1,POWER (Simulated),3.463
1772987506298,CH1,POWER (Simulated),0.785
1772987507298,CH1,POWER (Simulated),3.065
1772987508298,CH1,POWER (Simulated),3.018
1772987509298,CH1,POWER (Simulated),1.711
1772987510298,CH1,POWER (Simulated),0.887
1772987511299,CH1,POWER (Simulated),4.601
1772987512299,CH1,POWER (Simulated),0.643
1772987513299,CH1,POWER (Simulated),4.470
1772987514299,CH1,POWER (Simulated),2.007
1772987515298,CH1,POWER (Simulated),4.195
1772987516298,CH1,POWER (Simulated),4.872
1772987517298,CH1,POWER (Simulated),1.466
1772987518298,CH1,POWER (Simulated),4.865
1772987519298,CH1,POWER (Simulated),3.088
1772987520298,CH1,POWER (Simulated),2.457
1772987521299,CH1,POWER (Simulated),4.025
1772987522298,CH1,POWER (Simulated),1.647
1772987523298,CH1,POWER (Simulated),0.501
1772987524298,CH1,POWER (Simulated),0.128
1772987525298,CH1,POWER (Simulated),0.843
1772987526298,CH1,POWER (Simulated),1.502
1772987527298,CH1,POWER (Simulated),4.390
1772987528298,CH1,POWER (Simulated),3.747
1772987529298,CH1,POWER (Simulated),4.635
1772987530298,CH1,POWER (Simulated),0.924
1772987531298,CH1,POWER (Simulated),2.113
1772987532298,CH1,POWER (Simulated),3.705
1772987533298,CH1,POWER (Simulated),3.942
1772987534298,CH1,POWER (Simulated),0.343
1772987535298,CH1,POWER (Simulated),4.177
1772987536298,CH1,POWER (Simulated),1.285
1772987537298,CH1,POWER (Simulated),2.392
1772987538298,CH1,POWER (Simulated),0.371
1772987539298,CH1,POWER (Simulated),0.295
1772987540298,CH1,POWER (Simulated),0.274
1772987541298,CH1,POWER (Simulated),3.053
1772987542298,CH1,POWER (Simulated),3.735
1772987543298,CH1,POWER (Simulated),2.692
1772987544298,CH1,POWER (Simulated),4.464
1772987545298,CH1,POWER (Simulated),4.001
1772987546298,CH1,POWER (Simulated),4.698
1772987547298,CH1,POWER (Simulated),2.452
1772987548298,CH1,POWER (Simulated),2.095
1772987549298,CH1,POWER (Simulated),3.812
1772987550298,CH1,POWER (Simulated),1.031
1772987551299,CH1,POWER (Simulated),3.719
1772987552299,CH1,POWER (Simulated),2.693
1772987553299,CH1,POWER (Simulated),4.290
1772987554299,CH1,POWER (Simulated),2.175
1772987555299,CH1,POWER (Simulated),0.301
1772987555659,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=46A7755F60BF706A,test=APX1130-queryA.sql,loop=3/3,runs=100,elapsed_sec=193.669293,failures=0"",""timestamp"":1772987555659}"
1772987556298,CH1,POWER (Simulated),2.140
1772987557298,CH1,POWER (Simulated),3.556
1772987558299,CH1,POWER (Simulated),1.874
1772987559299,CH1,POWER (Simulated),0.813
1772987560299,CH1,POWER (Simulated),3.111
1772987561299,CH1,POWER (Simulated),3.710
1772987562299,CH1,POWER (Simulated),1.139
1772987563298,CH1,POWER (Simulated),1.035
1772987564299,CH1,POWER (Simulated),0.643
1772987565299,CH1,POWER (Simulated),2.731
1772987566299,CH1,POWER (Simulated),1.442
1772987567299,CH1,POWER (Simulated),3.676
1772987568298,CH1,POWER (Simulated),2.823
1772987569299,CH1,POWER (Simulated),0.386
1772987570299,CH1,POWER (Simulated),1.198
1772987571298,CH1,POWER (Simulated),1.622
1772987572299,CH1,POWER (Simulated),3.775
1772987573299,CH1,POWER (Simulated),3.106
1772987574298,CH1,POWER (Simulated),4.254
1772987575299,CH1,POWER (Simulated),4.493
1772987576299,CH1,POWER (Simulated),3.694
1772987577298,CH1,POWER (Simulated),0.794
1772987578299,CH1,POWER (Simulated),0.594
1772987579299,CH1,POWER (Simulated),1.984
1772987580299,CH1,POWER (Simulated),2.235
1772987581299,CH1,POWER (Simulated),2.448
1772987582299,CH1,POWER (Simulated),4.188
1772987583299,CH1,POWER (Simulated),3.305
1772987584298,CH1,POWER (Simulated),1.401
1772987585298,CH1,POWER (Simulated),2.807
1772987585681,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=46A7755F60BF706A,test=APX1130-queryB.sql,loop=1/3,runs=100"",""timestamp"":1772987585681}"
1772987586298,CH1,POWER (Simulated),3.138
1772987587298,CH1,POWER (Simulated),0.765
1772987588298,CH1,POWER (Simulated),2.499
1772987589298,CH1,POWER (Simulated),1.990
1772987590298,CH1,POWER (Simulated),1.730
1772987591298,CH1,POWER (Simulated),1.348
1772987592298,CH1,POWER (Simulated),1.035
1772987593298,CH1,POWER (Simulated),1.348
1772987594299,CH1,POWER (Simulated),4.608
1772987595298,CH1,POWER (Simulated),4.111
1772987596298,CH1,POWER (Simulated),0.119
1772987597298,CH1,POWER (Simulated),3.672
1772987598298,CH1,POWER (Simulated),4.671
1772987599298,CH1,POWER (Simulated),3.837
1772987600298,CH1,POWER (Simulated),0.365
1772987601298,CH1,POWER (Simulated),1.241
1772987602298,CH1,POWER (Simulated),2.303
1772987603298,CH1,POWER (Simulated),2.442
1772987604298,CH1,POWER (Simulated),1.745
1772987605298,CH1,POWER (Simulated),4.339
1772987606298,CH1,POWER (Simulated),4.375
1772987607298,CH1,POWER (Simulated),4.339
1772987608298,CH1,POWER (Simulated),2.329
1772987609298,CH1,POWER (Simulated),1.013
1772987610298,CH1,POWER (Simulated),0.698
1772987611298,CH1,POWER (Simulated),0.534
1772987612298,CH1,POWER (Simulated),4.690
1772987613298,CH1,POWER (Simulated),3.166
1772987614299,CH1,POWER (Simulated),1.522
1772987615298,CH1,POWER (Simulated),0.824
1772987616298,CH1,POWER (Simulated),1.570
1772987617298,CH1,POWER (Simulated),0.550
1772987618298,CH1,POWER (Simulated),3.391
1772987619298,CH1,POWER (Simulated),2.645
1772987620298,CH1,POWER (Simulated),1.359
1772987621298,CH1,POWER (Simulated),0.750
1772987622298,CH1,POWER (Simulated),4.385
1772987623298,CH1,POWER (Simulated),0.631
1772987624298,CH1,POWER (Simulated),4.805
1772987625298,CH1,POWER (Simulated),4.054
1772987626298,CH1,POWER (Simulated),2.467
1772987627298,CH1,POWER (Simulated),3.433
1772987628298,CH1,POWER (Simulated),1.850
1772987629298,CH1,POWER (Simulated),4.232
1772987630298,CH1,POWER (Simulated),2.055
1772987631298,CH1,POWER (Simulated),2.122
1772987632298,CH1,POWER (Simulated),3.015
1772987633299,CH1,POWER (Simulated),2.932
1772987634299,CH1,POWER (Simulated),2.666
1772987635299,CH1,POWER (Simulated),1.054
1772987636299,CH1,POWER (Simulated),4.289
1772987637299,CH1,POWER (Simulated),1.952
1772987638299,CH1,POWER (Simulated),2.809
1772987639299,CH1,POWER (Simulated),3.631
1772987640299,CH1,POWER (Simulated),1.157
1772987641298,CH1,POWER (Simulated),2.435
1772987642298,CH1,POWER (Simulated),2.706
1772987643298,CH1,POWER (Simulated),1.974
1772987644298,CH1,POWER (Simulated),2.242
1772987645299,CH1,POWER (Simulated),3.359
1772987646298,CH1,POWER (Simulated),3.227
1772987647298,CH1,POWER (Simulated),3.439
1772987648298,CH1,POWER (Simulated),2.685
1772987649298,CH1,POWER (Simulated),4.503
1772987650298,CH1,POWER (Simulated),1.510
1772987651299,CH1,POWER (Simulated),3.073
1772987652299,CH1,POWER (Simulated),3.929
1772987653299,CH1,POWER (Simulated),3.268
1772987654299,CH1,POWER (Simulated),4.130
1772987655299,CH1,POWER (Simulated),3.108
1772987656299,CH1,POWER (Simulated),3.465
1772987657298,CH1,POWER (Simulated),1.239
1772987658298,CH1,POWER (Simulated),4.690
1772987659298,CH1,POWER (Simulated),2.060
1772987660298,CH1,POWER (Simulated),4.549
1772987661298,CH1,POWER (Simulated),4.013
1772987662298,CH1,POWER (Simulated),2.445
1772987663298,CH1,POWER (Simulated),2.891
1772987664298,CH1,POWER (Simulated),3.431
1772987665298,CH1,POWER (Simulated),3.696
1772987666298,CH1,POWER (Simulated),1.875
1772987667298,CH1,POWER (Simulated),2.484
1772987668298,CH1,POWER (Simulated),1.981
1772987669298,CH1,POWER (Simulated),2.746
1772987670299,CH1,POWER (Simulated),0.217
1772987671299,CH1,POWER (Simulated),1.719
1772987672298,CH1,POWER (Simulated),1.542
1772987673298,CH1,POWER (Simulated),1.935
1772987674298,CH1,POWER (Simulated),4.878
1772987675298,CH1,POWER (Simulated),1.188
1772987676299,CH1,POWER (Simulated),1.118
1772987677299,CH1,POWER (Simulated),1.281
1772987678299,CH1,POWER (Simulated),2.837
1772987679299,CH1,POWER (Simulated),0.835
1772987680299,CH1,POWER (Simulated),1.113
1772987681299,CH1,POWER (Simulated),0.396
1772987682298,CH1,POWER (Simulated),1.217
1772987683298,CH1,POWER (Simulated),4.400
1772987684298,CH1,POWER (Simulated),2.312
1772987685298,CH1,POWER (Simulated),4.791
1772987686298,CH1,POWER (Simulated),2.994
1772987687298,CH1,POWER (Simulated),3.597
1772987688298,CH1,POWER (Simulated),4.052
1772987689299,CH1,POWER (Simulated),2.516
1772987690299,CH1,POWER (Simulated),0.620
1772987691299,CH1,POWER (Simulated),0.330
1772987692298,CH1,POWER (Simulated),3.895
1772987693298,CH1,POWER (Simulated),1.378
1772987694298,CH1,POWER (Simulated),2.701
1772987695298,CH1,POWER (Simulated),3.336
1772987696299,CH1,POWER (Simulated),3.701
1772987697299,CH1,POWER (Simulated),4.996
1772987698298,CH1,POWER (Simulated),0.253
1772987699298,CH1,POWER (Simulated),2.540
1772987700298,CH1,POWER (Simulated),1.011
1772987701298,CH1,POWER (Simulated),0.298
1772987702298,CH1,POWER (Simulated),3.902
1772987703298,CH1,POWER (Simulated),0.557
1772987704298,CH1,POWER (Simulated),2.616
1772987705298,CH1,POWER (Simulated),0.705
1772987706298,CH1,POWER (Simulated),0.515
1772987707298,CH1,POWER (Simulated),3.503
1772987708298,CH1,POWER (Simulated),2.200
1772987709299,CH1,POWER (Simulated),4.774
1772987710299,CH1,POWER (Simulated),3.094
1772987711298,CH1,POWER (Simulated),0.327
1772987712298,CH1,POWER (Simulated),1.096
1772987713298,CH1,POWER (Simulated),3.081
1772987714298,CH1,POWER (Simulated),2.966
1772987715298,CH1,POWER (Simulated),0.532
1772987716298,CH1,POWER (Simulated),2.868
1772987717298,CH1,POWER (Simulated),0.815
1772987718298,CH1,POWER (Simulated),2.468
1772987719299,CH1,POWER (Simulated),2.044
1772987720298,CH1,POWER (Simulated),1.111
1772987721298,CH1,POWER (Simulated),2.128
1772987722298,CH1,POWER (Simulated),0.824
1772987723298,CH1,POWER (Simulated),3.628
1772987724298,CH1,POWER (Simulated),4.741
1772987725298,CH1,POWER (Simulated),2.597
1772987726298,CH1,POWER (Simulated),0.541
1772987727298,CH1,POWER (Simulated),4.296
1772987728298,CH1,POWER (Simulated),4.528
1772987729298,CH1,POWER (Simulated),4.560
1772987730298,CH1,POWER (Simulated),1.933
1772987731298,CH1,POWER (Simulated),2.502
1772987732299,CH1,POWER (Simulated),1.871
1772987733299,CH1,POWER (Simulated),2.245
1772987734299,CH1,POWER (Simulated),3.007
1772987735299,CH1,POWER (Simulated),4.089
1772987736299,CH1,POWER (Simulated),4.477
1772987737299,CH1,POWER (Simulated),4.551
1772987738298,CH1,POWER (Simulated),0.924
1772987739298,CH1,POWER (Simulated),1.400
1772987740298,CH1,POWER (Simulated),3.654
1772987741298,CH1,POWER (Simulated),1.344
1772987742299,CH1,POWER (Simulated),1.648
1772987743298,CH1,POWER (Simulated),0.577
1772987744298,CH1,POWER (Simulated),0.347
1772987745298,CH1,POWER (Simulated),1.714
1772987746298,CH1,POWER (Simulated),0.391
1772987747298,CH1,POWER (Simulated),1.857
1772987748298,CH1,POWER (Simulated),3.780
1772987749298,CH1,POWER (Simulated),0.144
1772987750298,CH1,POWER (Simulated),4.651
1772987751298,CH1,POWER (Simulated),2.707
1772987752299,CH1,POWER (Simulated),3.933
1772987753299,CH1,POWER (Simulated),2.177
1772987754299,CH1,POWER (Simulated),3.507
1772987755298,CH1,POWER (Simulated),2.765
1772987756298,CH1,POWER (Simulated),4.878
1772987757298,CH1,POWER (Simulated),3.715
1772987758298,CH1,POWER (Simulated),2.309
1772987758865,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=46A7755F60BF706A,test=APX1130-queryB.sql,loop=1/3,runs=100,elapsed_sec=173.171750,failures=0"",""timestamp"":1772987758865}"
1772987759299,CH1,POWER (Simulated),1.931
1772987760298,CH1,POWER (Simulated),3.618
1772987761299,CH1,POWER (Simulated),3.234
1772987762299,CH1,POWER (Simulated),1.872
1772987763299,CH1,POWER (Simulated),2.113
1772987764299,CH1,POWER (Simulated),0.772
1772987765299,CH1,POWER (Simulated),0.672
1772987766298,CH1,POWER (Simulated),1.278
1772987767299,CH1,POWER (Simulated),3.327
1772987768299,CH1,POWER (Simulated),1.251
1772987769299,CH1,POWER (Simulated),1.749
1772987770299,CH1,POWER (Simulated),3.634
1772987771299,CH1,POWER (Simulated),2.474
1772987772298,CH1,POWER (Simulated),3.188
1772987773298,CH1,POWER (Simulated),0.328
1772987774299,CH1,POWER (Simulated),3.731
1772987775299,CH1,POWER (Simulated),0.901
1772987776298,CH1,POWER (Simulated),1.933
1772987777299,CH1,POWER (Simulated),3.491
1772987778299,CH1,POWER (Simulated),4.461
1772987779299,CH1,POWER (Simulated),4.473
1772987780299,CH1,POWER (Simulated),1.637
1772987781299,CH1,POWER (Simulated),2.932
1772987782298,CH1,POWER (Simulated),1.445
1772987783299,CH1,POWER (Simulated),4.827
1772987784299,CH1,POWER (Simulated),2.927
1772987785299,CH1,POWER (Simulated),0.480
1772987786299,CH1,POWER (Simulated),3.160
1772987787299,CH1,POWER (Simulated),4.576
1772987788299,CH1,POWER (Simulated),0.367
1772987788887,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=46A7755F60BF706A,test=APX1130-queryB.sql,loop=2/3,runs=100"",""timestamp"":1772987788887}"
1772987789298,CH1,POWER (Simulated),3.778
1772987790299,CH1,POWER (Simulated),1.915
1772987791299,CH1,POWER (Simulated),2.476
1772987792299,CH1,POWER (Simulated),3.701
1772987793299,CH1,POWER (Simulated),2.210
1772987794299,CH1,POWER (Simulated),1.115
1772987795299,CH1,POWER (Simulated),0.297
1772987796299,CH1,POWER (Simulated),3.555
1772987797298,CH1,POWER (Simulated),3.837
1772987798298,CH1,POWER (Simulated),1.818
1772987799298,CH1,POWER (Simulated),3.366
1772987800298,CH1,POWER (Simulated),3.430
1772987801298,CH1,POWER (Simulated),4.641
1772987802298,CH1,POWER (Simulated),3.748
1772987803298,CH1,POWER (Simulated),4.809
1772987804298,CH1,POWER (Simulated),2.099
1772987805298,CH1,POWER (Simulated),1.866
1772987806298,CH1,POWER (Simulated),0.644
1772987807298,CH1,POWER (Simulated),1.237
1772987808298,CH1,POWER (Simulated),2.763
1772987809298,CH1,POWER (Simulated),4.035
1772987810298,CH1,POWER (Simulated),1.825
1772987811298,CH1,POWER (Simulated),1.135
1772987812299,CH1,POWER (Simulated),1.336
1772987813299,CH1,POWER (Simulated),0.608
1772987814299,CH1,POWER (Simulated),1.811
1772987815299,CH1,POWER (Simulated),3.713
1772987816299,CH1,POWER (Simulated),0.402
1772987817298,CH1,POWER (Simulated),0.462
1772987818298,CH1,POWER (Simulated),4.775
1772987819298,CH1,POWER (Simulated),1.875
1772987820298,CH1,POWER (Simulated),0.712
1772987821299,CH1,POWER (Simulated),4.042
1772987822299,CH1,POWER (Simulated),0.739
1772987823299,CH1,POWER (Simulated),3.700
1772987824298,CH1,POWER (Simulated),3.784
1772987825298,CH1,POWER (Simulated),3.821
1772987826298,CH1,POWER (Simulated),0.406
1772987827298,CH1,POWER (Simulated),3.696
1772987828298,CH1,POWER (Simulated),0.546
1772987829299,CH1,POWER (Simulated),3.222
1772987830298,CH1,POWER (Simulated),2.107
1772987831298,CH1,POWER (Simulated),2.164
1772987832298,CH1,POWER (Simulated),4.334
1772987833298,CH1,POWER (Simulated),4.665
1772987834298,CH1,POWER (Simulated),2.475
1772987835298,CH1,POWER (Simulated),2.022
1772987836298,CH1,POWER (Simulated),3.198
1772987837298,CH1,POWER (Simulated),0.562
1772987838298,CH1,POWER (Simulated),3.256
1772987839299,CH1,POWER (Simulated),1.523
1772987840299,CH1,POWER (Simulated),4.017
1772987841299,CH1,POWER (Simulated),1.737
1772987842298,CH1,POWER (Simulated),0.147
1772987843298,CH1,POWER (Simulated),1.070
1772987844298,CH1,POWER (Simulated),2.495
1772987845298,CH1,POWER (Simulated),0.618
1772987846298,CH1,POWER (Simulated),1.108
1772987847298,CH1,POWER (Simulated),3.251
1772987848298,CH1,POWER (Simulated),3.454
1772987849299,CH1,POWER (Simulated),1.752
1772987850299,CH1,POWER (Simulated),3.432
1772987851298,CH1,POWER (Simulated),0.383
1772987852298,CH1,POWER (Simulated),0.908
1772987853298,CH1,POWER (Simulated),4.447
1772987854299,CH1,POWER (Simulated),4.446
1772987855298,CH1,POWER (Simulated),2.515
1772987856298,CH1,POWER (Simulated),3.229
1772987857298,CH1,POWER (Simulated),4.155
1772987858298,CH1,POWER (Simulated),2.448
1772987859298,CH1,POWER (Simulated),3.543
1772987860298,CH1,POWER (Simulated),4.318
1772987861299,CH1,POWER (Simulated),1.174
1772987862298,CH1,POWER (Simulated),1.397
1772987863298,CH1,POWER (Simulated),1.163
1772987864298,CH1,POWER (Simulated),3.466
1772987865299,CH1,POWER (Simulated),1.398
1772987866298,CH1,POWER (Simulated),2.577
1772987867298,CH1,POWER (Simulated),4.483
1772987868298,CH1,POWER (Simulated),2.183
1772987869298,CH1,POWER (Simulated),4.199
1772987870298,CH1,POWER (Simulated),4.390
1772987871298,CH1,POWER (Simulated),0.817
1772987872298,CH1,POWER (Simulated),4.254
1772987873299,CH1,POWER (Simulated),4.076
1772987874299,CH1,POWER (Simulated),3.338
1772987875299,CH1,POWER (Simulated),0.868
1772987876299,CH1,POWER (Simulated),4.819
1772987877298,CH1,POWER (Simulated),3.369
1772987878298,CH1,POWER (Simulated),0.310
1772987879298,CH1,POWER (Simulated),2.833
1772987880298,CH1,POWER (Simulated),3.339
1772987881299,CH1,POWER (Simulated),1.415
1772987882298,CH1,POWER (Simulated),1.050
1772987883298,CH1,POWER (Simulated),2.369
1772987884298,CH1,POWER (Simulated),4.478
1772987885298,CH1,POWER (Simulated),1.264
1772987886298,CH1,POWER (Simulated),4.307
1772987887298,CH1,POWER (Simulated),0.159
1772987888298,CH1,POWER (Simulated),0.879
1772987889299,CH1,POWER (Simulated),2.301
1772987890299,CH1,POWER (Simulated),2.401
1772987891299,CH1,POWER (Simulated),4.548
1772987892299,CH1,POWER (Simulated),1.697
1772987893299,CH1,POWER (Simulated),2.965
1772987894299,CH1,POWER (Simulated),0.980
1772987895298,CH1,POWER (Simulated),2.662
1772987896298,CH1,POWER (Simulated),4.011
1772987897298,CH1,POWER (Simulated),1.927
1772987898298,CH1,POWER (Simulated),0.391
1772987899299,CH1,POWER (Simulated),2.130
1772987900299,CH1,POWER (Simulated),2.507
1772987901299,CH1,POWER (Simulated),4.822
1772987902299,CH1,POWER (Simulated),0.866
1772987903298,CH1,POWER (Simulated),3.378
1772987904298,CH1,POWER (Simulated),3.781
1772987905298,CH1,POWER (Simulated),1.937
1772987906298,CH1,POWER (Simulated),2.025
1772987907298,CH1,POWER (Simulated),1.954
1772987908298,CH1,POWER (Simulated),3.376
1772987909298,CH1,POWER (Simulated),4.051
1772987910298,CH1,POWER (Simulated),3.839
1772987911298,CH1,POWER (Simulated),0.664
1772987912298,CH1,POWER (Simulated),4.397
1772987913298,CH1,POWER (Simulated),3.696
1772987914298,CH1,POWER (Simulated),3.897
1772987915299,CH1,POWER (Simulated),0.932
1772987916298,CH1,POWER (Simulated),1.104
1772987917298,CH1,POWER (Simulated),1.796
1772987918298,CH1,POWER (Simulated),4.985
1772987919298,CH1,POWER (Simulated),4.413
1772987920299,CH1,POWER (Simulated),2.546
1772987921299,CH1,POWER (Simulated),1.439
1772987922298,CH1,POWER (Simulated),1.951
1772987923298,CH1,POWER (Simulated),4.997
1772987924298,CH1,POWER (Simulated),3.987
1772987925298,CH1,POWER (Simulated),1.067
1772987926298,CH1,POWER (Simulated),3.335
1772987927298,CH1,POWER (Simulated),3.099
1772987928298,CH1,POWER (Simulated),2.151
1772987929298,CH1,POWER (Simulated),3.929
1772987930298,CH1,POWER (Simulated),3.353
1772987931298,CH1,POWER (Simulated),4.167
1772987932298,CH1,POWER (Simulated),3.896
1772987933298,CH1,POWER (Simulated),1.842
1772987934298,CH1,POWER (Simulated),1.165
1772987935298,CH1,POWER (Simulated),4.195
1772987936298,CH1,POWER (Simulated),1.036
1772987937298,CH1,POWER (Simulated),1.483
1772987938298,CH1,POWER (Simulated),3.419
1772987939298,CH1,POWER (Simulated),4.664
1772987940298,CH1,POWER (Simulated),4.690
1772987941298,CH1,POWER (Simulated),1.191
1772987942298,CH1,POWER (Simulated),3.700
1772987943298,CH1,POWER (Simulated),0.274
1772987944298,CH1,POWER (Simulated),3.815
1772987945298,CH1,POWER (Simulated),3.623
1772987946299,CH1,POWER (Simulated),4.427
1772987947298,CH1,POWER (Simulated),2.611
1772987948298,CH1,POWER (Simulated),3.295
1772987949298,CH1,POWER (Simulated),3.628
1772987950298,CH1,POWER (Simulated),2.986
1772987951298,CH1,POWER (Simulated),0.660
1772987952298,CH1,POWER (Simulated),1.505
1772987953299,CH1,POWER (Simulated),0.703
1772987954298,CH1,POWER (Simulated),2.960
1772987955298,CH1,POWER (Simulated),1.461
1772987956298,CH1,POWER (Simulated),2.166
1772987957298,CH1,POWER (Simulated),3.848
1772987958299,CH1,POWER (Simulated),4.278
1772987959299,CH1,POWER (Simulated),4.060
1772987960298,CH1,POWER (Simulated),1.538
1772987961298,CH1,POWER (Simulated),1.263
1772987962154,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=46A7755F60BF706A,test=APX1130-queryB.sql,loop=2/3,runs=100,elapsed_sec=173.254798,failures=0"",""timestamp"":1772987962154}"
1772987962298,CH1,POWER (Simulated),1.644
1772987963298,CH1,POWER (Simulated),0.938
1772987964299,CH1,POWER (Simulated),3.328
