timestamp_utc,run_id,test_name,loop_index,loops,runs_per_loop,total_runs,total_elapsed_sec,failures,rapl_package_j,rapl_core_j,rapl_gpu_j,rapl_dram_j,start_pkg_tmp_c,end_pkg_tmp_c,cooldown_wait_sec,cooldown_threshold_c,rapl_1ms_file,query_dir,query_filter,sigless_addr,run_started_utc
"2026-04-20T12:29:13Z","3937CCC4DAFF437B","APX1130-queryB.sql",5,10,1,10,1.310817,0,29.681823730468750000,14.084167480468750000,,,35.000000,37.000000,16.035941,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1130-queryB.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:29:33Z","3937CCC4DAFF437B","APX1130-queryB.sql",6,10,1,10,1.318052,0,30.068054199218750000,14.435180664062500000,,,36.000000,37.000000,16.038457,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1130-queryB.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:29:52Z","3937CCC4DAFF437B","APX1130-queryB.sql",7,10,1,10,1.331745,0,29.890441894531250000,14.196411132812500000,,,35.000000,37.000000,16.050551,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1130-queryB.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:30:12Z","3937CCC4DAFF437B","APX1130-queryB.sql",8,10,1,10,1.321423,0,29.769958496093750000,14.061889648437500000,,,36.000000,37.000000,16.043657,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1130-queryB.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:30:31Z","3937CCC4DAFF437B","APX1130-queryB.sql",9,10,1,10,1.315093,0,29.694152832031250000,14.094848632812500000,,,36.000000,37.000000,16.040688,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1130-queryB.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:30:51Z","3937CCC4DAFF437B","APX1130-queryB.sql",10,10,1,10,1.376829,0,29.813781738281250000,14.117370605468750000,,,36.000000,37.000000,16.047737,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1130-queryB.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:31:10Z","3937CCC4DAFF437B","APX1145-queryA.sql",1,10,1,10,0.602917,0,29.045349121093750000,13.992980957031250000,,,36.000000,37.000000,16.040050,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:31:28Z","3937CCC4DAFF437B","APX1145-queryA.sql",2,10,1,10,0.597056,0,29.027587890625000000,14.073303222656250000,,,36.000000,37.000000,16.042827,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:31:47Z","3937CCC4DAFF437B","APX1145-queryA.sql",3,10,1,10,0.603081,0,28.890136718750000000,13.908142089843750000,,,36.000000,37.000000,16.043428,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop3_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:32:06Z","3937CCC4DAFF437B","APX1145-queryA.sql",4,10,1,10,0.605256,0,29.095458984375000000,13.990661621093750000,,,36.000000,37.000000,16.042876,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop4_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:32:24Z","3937CCC4DAFF437B","APX1145-queryA.sql",5,10,1,10,0.603510,0,29.132568359375000000,14.016174316406250000,,,36.000000,37.000000,16.048242,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:32:43Z","3937CCC4DAFF437B","APX1145-queryA.sql",6,10,1,10,0.597982,0,29.196289062500000000,14.017150878906250000,,,36.000000,37.000000,16.047308,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:33:02Z","3937CCC4DAFF437B","APX1145-queryA.sql",7,10,1,10,0.602992,0,28.994323730468750000,13.956054687500000000,,,36.000000,37.000000,16.042243,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:33:21Z","3937CCC4DAFF437B","APX1145-queryA.sql",8,10,1,10,0.604699,0,29.098083496093750000,14.004089355468750000,,,36.000000,37.000000,16.033715,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:33:39Z","3937CCC4DAFF437B","APX1145-queryA.sql",9,10,1,10,0.602371,0,29.059387207031250000,14.025756835937500000,,,36.000000,37.000000,16.042395,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:33:58Z","3937CCC4DAFF437B","APX1145-queryA.sql",10,10,1,10,0.605970,0,29.055358886718750000,13.970031738281250000,,,36.000000,37.000000,16.045556,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryA.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:34:17Z","3937CCC4DAFF437B","APX1145-queryB.sql",1,10,1,10,0.445793,0,25.250915527343750000,10.341186523437500000,,,36.000000,37.000000,16.043012,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:34:35Z","3937CCC4DAFF437B","APX1145-queryB.sql",2,10,1,10,0.449061,0,25.323791503906250000,10.355102539062500000,,,36.000000,36.000000,16.040268,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:34:54Z","3937CCC4DAFF437B","APX1145-queryB.sql",3,10,1,10,0.444552,0,25.205383300781250000,10.365295410156250000,,,35.000000,37.000000,16.047129,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop3_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:35:12Z","3937CCC4DAFF437B","APX1145-queryB.sql",4,10,1,10,0.450259,0,25.463867187500000000,10.398071289062500000,,,36.000000,37.000000,16.040801,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop4_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:35:31Z","3937CCC4DAFF437B","APX1145-queryB.sql",5,10,1,10,0.437597,0,25.307922363281250000,10.397277832031250000,,,35.000000,36.000000,16.043978,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:35:50Z","3937CCC4DAFF437B","APX1145-queryB.sql",6,10,1,10,0.442254,0,25.465087890625000000,10.459228515625000000,,,35.000000,37.000000,16.042160,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:36:08Z","3937CCC4DAFF437B","APX1145-queryB.sql",7,10,1,10,0.437604,0,25.182922363281250000,10.330322265625000000,,,36.000000,37.000000,16.038957,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:36:27Z","3937CCC4DAFF437B","APX1145-queryB.sql",8,10,1,10,0.442909,0,25.339965820312500000,10.371215820312500000,,,36.000000,36.000000,16.044750,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:36:45Z","3937CCC4DAFF437B","APX1145-queryB.sql",9,10,1,10,0.449113,0,25.265380859375000000,10.336425781250000000,,,35.000000,36.000000,16.041276,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:37:04Z","3937CCC4DAFF437B","APX1145-queryB.sql",10,10,1,10,0.444127,0,25.392578125000000000,10.432800292968750000,,,35.000000,36.000000,16.036267,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1145-queryB.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:37:24Z","3937CCC4DAFF437B","APX1173-queryA.sql",1,10,1,10,1.677272,0,32.177856445312500000,16.060913085937500000,,,36.000000,37.000000,16.053128,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:37:43Z","3937CCC4DAFF437B","APX1173-queryA.sql",2,10,1,10,1.523922,0,31.908996582031250000,16.002868652343750000,,,36.000000,37.000000,16.038091,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:38:03Z","3937CCC4DAFF437B","APX1173-queryA.sql",3,10,1,10,1.583817,0,31.850952148437500000,16.038818359375000000,,,36.000000,37.000000,16.042042,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop3_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:38:23Z","3937CCC4DAFF437B","APX1173-queryA.sql",4,10,1,10,1.530599,0,31.874389648437500000,16.098693847656250000,,,36.000000,37.000000,16.041880,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop4_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:38:43Z","3937CCC4DAFF437B","APX1173-queryA.sql",5,10,1,10,1.522943,0,31.650695800781250000,15.963806152343750000,,,36.000000,37.000000,16.041488,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:39:02Z","3937CCC4DAFF437B","APX1173-queryA.sql",6,10,1,10,1.517630,0,31.737121582031250000,15.909606933593750000,,,37.000000,37.000000,16.046097,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:39:22Z","3937CCC4DAFF437B","APX1173-queryA.sql",7,10,1,10,1.576535,0,31.946777343750000000,16.069946289062500000,,,36.000000,37.000000,16.044003,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:39:42Z","3937CCC4DAFF437B","APX1173-queryA.sql",8,10,1,10,1.575029,0,31.801757812500000000,16.002319335937500000,,,37.000000,37.000000,16.054315,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:40:01Z","3937CCC4DAFF437B","APX1173-queryA.sql",9,10,1,10,1.524560,0,31.718383789062500000,16.048156738281250000,,,36.000000,37.000000,16.032802,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:40:21Z","3937CCC4DAFF437B","APX1173-queryA.sql",10,10,1,10,1.528056,0,31.896545410156250000,16.080505371093750000,,,36.000000,37.000000,16.041661,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryA.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:40:41Z","3937CCC4DAFF437B","APX1173-queryB.sql",1,10,1,10,1.585697,0,32.074462890625000000,16.158752441406250000,,,36.000000,37.000000,16.040158,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:41:00Z","3937CCC4DAFF437B","APX1173-queryB.sql",2,10,1,10,1.599428,0,32.077819824218750000,16.161315917968750000,,,37.000000,37.000000,16.035445,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:41:20Z","3937CCC4DAFF437B","APX1173-queryB.sql",3,10,1,10,1.522614,0,31.918457031250000000,16.120178222656250000,,,36.000000,37.000000,16.034410,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop3_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:41:40Z","3937CCC4DAFF437B","APX1173-queryB.sql",4,10,1,10,1.600755,0,32.040161132812500000,16.147644042968750000,,,36.000000,37.000000,16.052016,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop4_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:42:00Z","3937CCC4DAFF437B","APX1173-queryB.sql",5,10,1,10,1.604374,0,31.854309082031250000,16.082275390625000000,,,37.000000,37.000000,16.032725,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:42:19Z","3937CCC4DAFF437B","APX1173-queryB.sql",6,10,1,10,1.556620,0,31.959594726562500000,16.134338378906250000,,,36.000000,37.000000,16.039033,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:42:39Z","3937CCC4DAFF437B","APX1173-queryB.sql",7,10,1,10,1.564034,0,32.021667480468750000,16.098144531250000000,,,36.000000,37.000000,16.042513,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:42:59Z","3937CCC4DAFF437B","APX1173-queryB.sql",8,10,1,10,1.605949,0,31.853210449218750000,16.082519531250000000,,,36.000000,37.000000,16.037221,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:43:18Z","3937CCC4DAFF437B","APX1173-queryB.sql",9,10,1,10,1.600179,0,31.848937988281250000,16.035095214843750000,,,36.000000,38.000000,16.041563,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:43:38Z","3937CCC4DAFF437B","APX1173-queryB.sql",10,10,1,10,1.529531,0,31.925048828125000000,16.097961425781250000,,,37.000000,37.000000,16.053819,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1173-queryB.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:43:57Z","3937CCC4DAFF437B","APX1186-queryA.sql",1,10,1,10,1.089620,0,26.051208496093750000,10.567260742187500000,,,36.000000,37.000000,16.044000,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:44:16Z","3937CCC4DAFF437B","APX1186-queryA.sql",2,10,1,10,1.057741,0,26.055969238281250000,10.626464843750000000,,,36.000000,37.000000,16.047006,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:44:36Z","3937CCC4DAFF437B","APX1186-queryA.sql",3,10,1,10,1.055947,0,26.060546875000000000,10.680297851562500000,,,36.000000,37.000000,16.038803,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop3_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:44:55Z","3937CCC4DAFF437B","APX1186-queryA.sql",4,10,1,10,1.058449,0,26.087585449218750000,10.658081054687500000,,,36.000000,37.000000,16.042235,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop4_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:45:14Z","3937CCC4DAFF437B","APX1186-queryA.sql",5,10,1,10,1.009770,0,26.061157226562500000,10.711303710937500000,,,36.000000,37.000000,16.041547,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:45:33Z","3937CCC4DAFF437B","APX1186-queryA.sql",6,10,1,10,1.053055,0,26.072326660156250000,10.643676757812500000,,,36.000000,37.000000,16.037398,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:45:52Z","3937CCC4DAFF437B","APX1186-queryA.sql",7,10,1,10,1.053075,0,26.035644531250000000,10.673095703125000000,,,36.000000,37.000000,16.040856,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:46:12Z","3937CCC4DAFF437B","APX1186-queryA.sql",8,10,1,10,1.053643,0,26.051574707031250000,10.655700683593750000,,,36.000000,37.000000,16.038393,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:46:31Z","3937CCC4DAFF437B","APX1186-queryA.sql",9,10,1,10,1.057324,0,25.937622070312500000,10.634460449218750000,,,36.000000,37.000000,16.043108,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:46:50Z","3937CCC4DAFF437B","APX1186-queryA.sql",10,10,1,10,1.009822,0,25.970397949218750000,10.612731933593750000,,,36.000000,37.000000,16.040235,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryA.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:47:09Z","3937CCC4DAFF437B","APX1186-queryB.sql",1,10,1,10,0.507716,0,24.498229980468750000,9.449401855468750000,,,36.000000,37.000000,16.039137,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:47:27Z","3937CCC4DAFF437B","APX1186-queryB.sql",2,10,1,10,0.425662,0,24.458679199218750000,9.588317871093750000,,,36.000000,37.000000,16.041049,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:47:46Z","3937CCC4DAFF437B","APX1186-queryB.sql",3,10,1,10,0.426047,0,24.647338867187500000,9.578552246093750000,,,36.000000,37.000000,16.045582,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop3_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:48:04Z","3937CCC4DAFF437B","APX1186-queryB.sql",4,10,1,10,0.426332,0,24.540771484375000000,9.512084960937500000,,,36.000000,37.000000,16.038169,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop4_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:48:23Z","3937CCC4DAFF437B","APX1186-queryB.sql",5,10,1,10,0.442517,0,24.405883789062500000,9.558532714843750000,,,36.000000,37.000000,16.045615,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:48:41Z","3937CCC4DAFF437B","APX1186-queryB.sql",6,10,1,10,0.424825,0,24.564636230468750000,9.611450195312500000,,,36.000000,37.000000,16.039137,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:49:00Z","3937CCC4DAFF437B","APX1186-queryB.sql",7,10,1,10,0.424399,0,24.536804199218750000,9.623168945312500000,,,36.000000,36.000000,16.044769,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:49:18Z","3937CCC4DAFF437B","APX1186-queryB.sql",8,10,1,10,0.440243,0,24.497985839843750000,9.579284667968750000,,,36.000000,37.000000,16.038252,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:49:37Z","3937CCC4DAFF437B","APX1186-queryB.sql",9,10,1,10,0.429698,0,24.392333984375000000,9.547241210937500000,,,36.000000,37.000000,16.047682,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:49:56Z","3937CCC4DAFF437B","APX1186-queryB.sql",10,10,1,10,0.429369,0,24.574523925781250000,9.623168945312500000,,,36.000000,37.000000,16.033855,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1186-queryB.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:50:15Z","3937CCC4DAFF437B","APX1225-queryA.sql",1,10,1,10,1.323292,0,24.118286132812500000,7.205383300781250000,,,36.000000,36.000000,16.035680,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1225-queryA.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T12:50:34Z","3937CCC4DAFF437B","APX1225-queryA.sql",2,10,1,10,0.314531,0,21.582336425781250000,6.769042968750000000,,,36.000000,36.000000,16.037717,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__APX1225-queryA.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
